song_name|artist_id|upload_time|tag|album_art|song_data_url|background_light|background_dark|waveform_data|song_duration
"Nonsense (feat. Mark Foster)"|8342|"10/30/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-YcTk6qWXkwTM-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nonsense+(feat.+Mark+Foster).mp3"|"(67, 117, 168)"|"(70, 65, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-72.json"|226
"Nonsense (Live Edit)"|6378|"05/23/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-gfOJedqK130T-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nonsense+(Live+Edit).mp3"|"(228, 116, 60)"|"(80, 77, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-73.json"|148
"Nothin s on Fire"|9804|"04/07/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-YDKCgfEjZMJt-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nothin_s+on+Fire.mp3"|"(193, 32, 36)"|"(59, 69, 74)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-74.json"|202
"Straightjacket"|2607|"08/09/2005"|"# Pop"|"https://i1.sndcdn.com/artworks-AeDN87vTNPV4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Straightjacket.mp3"|"(236, 203, 43)"|"(89, 68, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-75.json"|206
"Say It (feat. Tove Lo) (Illenium Remix)"|8672|"03/19/2014"|"# Pop"|"https://i1.sndcdn.com/artworks-jhOxifWB2PTy-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Say+It+(feat.+Tove+Lo)+(Illenium+Remix).mp3"|"(197, 52, 38)"|"(90, 55, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-76.json"|267
"Say It (feat. Tove Lo)"|8934|"01/22/2018"|"# Pop"|"https://i1.sndcdn.com/artworks-000594137154-slmzbh-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Say+It+(feat.+Tove+Lo).mp3"|"(127.5, 127.5, 127.5)"|"(78, 61, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-77.json"|262
"Shelter"|8895|"10/10/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-000597764357-xcrg61-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Shelter.mp3"|"(74, 96, 186)"|"(79, 76, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-78.json"|217
"Show Tell (feat. Claire Ridgely)"|311|"11/11/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-aOOOBGtG3Vlz-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Show+_+Tell+(feat.+Claire+Ridgely).mp3"|"(188, 116, 44)"|"(52, 68, 84)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-79.json"|185
"Smoke Retribution (feat. Vince Staples Kuc%CC%8Cka)"|2988|"09/25/2017"|"# Pop"|"https://i1.sndcdn.com/artworks-000593311836-1ps4pc-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Smoke+_+Retribution+(feat.+Vince+Staples+_+Kuc%CC%8Cka).mp3"|"(100, 164, 184)"|"(75, 68, 65)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-80.json"|240
"Smoke Filled Room vs. The Buzz"|9394|"08/12/2010"|"# Pop"|"https://i1.sndcdn.com/artworks-uzih1iJQgQvj-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Smoke+Filled+Room+vs.+The+Buzz.mp3"|"(127.5, 127.5, 127.5)"|"(52, 70, 69)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-81.json"|206
"So Long (feat. Madi)"|852|"08/09/2017"|"# Pop"|"https://i1.sndcdn.com/artworks-qgoFFOv8uhBj-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/So+Long+(feat.+Madi).mp3"|"(185, 121, 69)"|"(60, 59, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-82.json"|178
"Perdoname (feat. Adrian Delgado Cy Cy)"|624|"01/01/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-000512905044-7r5f4k-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Perdoname+(feat.+Adrian+Delgado+_+Cy+Cy).mp3"|"(60, 93, 165)"|"(72, 64, 49)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-83.json"|269
"Superstar (feat. Krewella)"|2784|"08/09/2005"|"# Punk"|"https://i1.sndcdn.com/artworks-Ct5bh2m9jCsB-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Superstar+(feat.+Krewella).mp3"|"(194, 134, 83)"|"(60, 66, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-84.json"|204
"Take Me Apart (feat. Remmi)"|5554|"03/19/2014"|"# Punk"|"https://i1.sndcdn.com/artworks-NtGjrL2sXeya-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Take+Me+Apart+(feat.+Remmi).mp3"|"(167, 83, 75)"|"(92, 60, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-85.json"|216
"Talk Is Overrated (feat. Blackbear)"|8967|"01/22/2018"|"# Punk"|"https://i1.sndcdn.com/artworks-hXbFJPcJfZa1-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Talk+Is+Overrated+(feat.+Blackbear).mp3"|"(194, 156, 121)"|"(103, 57, 62)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-86.json"|189
"Mine (Bearson Remix)"|9263|"05/23/2016"|"# Punk"|"https://i1.sndcdn.com/artworks-vLF0GRkcCWky-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Mine+(Bearson+Remix).mp3"|"(204, 119, 50)"|"(83, 68, 51)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-87.json"|225
"Thief"|101|"09/25/2017"|"# Punk"|"https://i1.sndcdn.com/avatars-000009619835-m8wwvy-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Thief.mp3"|"(127.5, 127.5, 127.5)"|"(76, 92, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-88.json"|242
"Things (Taylor Wise Remix)"|3462|"08/09/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-LCOe8qoZuEeL-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Things+(Taylor+Wise+Remix).mp3"|"(192, 162, 93)"|"(43, 56, 80)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-89.json"|215
"Together We re Screwed (feat. Nevve)"|263|"11/11/2019"|"# Punk"|"https://i1.sndcdn.com/artworks-CJ51kqasienI-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Together+We_re+Screwed+(feat.+Nevve).mp3"|"(127.5, 127.5, 127.5)"|"(46, 41, 76)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-90.json"|196
"Troubled (feat. Debs Daughter)"|9637|"01/01/2019"|"# Punk"|"https://i1.sndcdn.com/artworks-ge5mLkrregJR-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Troubled+(feat.+Debs+Daughter).mp3"|"(236, 151, 18)"|"(72, 45, 95)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-91.json"|207
"Until You Were Gone (feat. Emily Warren) [Justin Caruso Remix]"|1743|"12/12/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-bfl7RT9iGQcS-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Until+You+Were+Gone+(feat.+Emily+Warren)+%5BJustin+Caruso+Remix%5D.mp3"|"(68, 141, 143)"|"(76, 36, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-92.json"|280
"The Thrill"|7457|"10/30/2016"|"# Punk"|"https://i1.sndcdn.com/artworks-000069066140-4h0ug6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/The+Thrill.mp3"|"(228, 148, 40)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-93.json"|235
"Wild Kind (feat. Varpu)"|4234|"01/22/2018"|"# Punk"|"https://i1.sndcdn.com/artworks-KoUlAeThdG5k-0-t500x500.png"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Wild+Kind+(feat.+Varpu).mp3"|"(176, 125, 84)"|"(88, 45, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-94.json"|215
"With You (feat. Quinn XCII)"|6525|"08/09/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-jUKqcFwjfn4x-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/With+You+(feat.+Quinn+XCII).mp3"|"(228, 69, 60)"|"(84, 68, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-95.json"|186
"Working For It"|3444|"08/09/2005"|"# Punk"|"https://i1.sndcdn.com/artworks-bszxD0O8hhUH-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Working+For+It.mp3"|"(178.5, 76.5, 127.5)"|"(72, 72, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-96.json"|231
"Carry On Wayward Son"|1299|"01/07/2015"|"# Electronic"|"https://i1.sndcdn.com/artworks-000119695222-hl7mpp-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Carry+On+Wayward+Son.m4a"|"(190, 113, 65)"|"(84, 76, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-1.json"|321
"Inside Out (feat. Charlee)"|6876|"06/04/2014"|"# Electronic"|"https://i1.sndcdn.com/artworks-000033889644-9zy617-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Inside+Out+(feat.+Charlee).m4a"|"(199, 80, 71)"|"(55, 61, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-2.json"|233
"Kings of Summer (feat. Quinn XCII) [Single Version]"|6015|"12/12/2001"|"# Electronic"|"https://i1.sndcdn.com/artworks-000228761930-uw4sqw-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Kings+of+Summer+(feat.+Quinn+XCII)+%5BSingle+Version%5D.m4a"|"(188, 156, 76)"|"(76, 38, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-3.json"|207
"No Sleep"|4331|"01/07/2015"|"# Electronic"|"https://i1.sndcdn.com/artworks-aiJUpeH32Djv-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+No+Sleep.m4a"|"(216, 172, 80)"|"(75, 53, 63)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-4.json"|191
"Roses (feat. ROZES)"|1173|"06/04/2014"|"# Electronic"|"https://i1.sndcdn.com/artworks-Cv5lIThv8Am6-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Roses+(feat.+ROZES).m4a"|"(234.5, 132.5, 20.5)"|"(76, 44, 42)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-5.json"|226
"Something Better (feat. Lady Antebellum)"|8513|"08/09/2017"|"# Electronic"|"https://i1.sndcdn.com/artworks-000317419401-cfa86f-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Something+Better+(feat.+Lady+Antebellum).m4a"|"(229, 40, 49)"|"(136, 16, 22)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-6.json"|212
"The Fighting Song"|1173|"01/22/2018"|"# Electronic"|"https://i1.sndcdn.com/artworks-a9y5hXsgwU2e-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+The+Fighting+Song.m4a"|"(38.5, 85, 216.5)"|"(70, 72, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-7.json"|228
"The Little Things (feat. Angela McCluskey)"|9291|"11/11/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-000164457695-plu703-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+The+Little+Things+(feat.+Angela+McCluskey).m4a"|"(161, 71, 58)"|"(77, 71, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-8.json"|286
"Sleepless (feat. Jezzabell Doran)"|2707|"09/25/2017"|"# Rock"|"https://i1.sndcdn.com/artworks-pfOQC8My9OCo-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/1-04+Sleepless+(feat.+Jezzabell+Doran).m4a"|"(74, 63, 192)"|"(44, 40, 76)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-9.json"|209
"Crazy Train"|5640|"08/12/2010"|"# Rock"|"https://i1.sndcdn.com/artworks-0ME6xLQO3Bjb-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/02+Crazy+Train.m4a"|"(205, 125, 91)"|"(106, 46, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-10.json"|290
"Touchdown (Island Love Version)"|1775|"01/07/2015"|"# Rock"|"https://i1.sndcdn.com/artworks-de7lguzgx3oE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/02+Touchdown+(Island+Love+Version).m4a"|"(196, 36, 228)"|"(53, 37, 85)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-11.json"|182
"Don t Worry"|691|"06/04/2014"|"# Rock"|"https://i1.sndcdn.com/artworks-dtXaGCGTH2GM-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Don_t+Worry.m4a"|"(178.5, 76.5, 76.5)"|"(68, 68, 69)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-12.json"|203
"Lay My Claim"|5691|"12/12/2017"|"# Rock"|"https://i1.sndcdn.com/artworks-dTUBUGMflT5w-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Lay+My+Claim.m4a"|"(180, 116, 84)"|"(109, 75, 61)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-13.json"|242
"Runaway Train"|8087|"01/22/2018"|"# Rock"|"https://i1.sndcdn.com/artworks-000041152793-g4nqks-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Runaway+Train.m4a"|"(172, 52, 100)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-14.json"|245
"Back Then"|6433|"11/11/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-N2PvuC3eQnZV-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Back+Then.m4a"|"(207, 124, 156)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-15.json"|252
"Fade Away"|9380|"12/12/2001"|"# Rock"|"https://i1.sndcdn.com/artworks-ead2c3d1-6bc3-435b-8893-f9dfec4948f9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Fade+Away.m4a"|"(204, 137, 100)"|"(42, 60, 84)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-16.json"|209
"Pay No Mind (feat. Passion Pit)"|869|"01/01/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-phOVVZaAWZjN-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Pay+No+Mind+(feat.+Passion+Pit).m4a"|"(127.5, 127.5, 127.5)"|"(99, 53, 49)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-17.json"|249
"Pretty Lady"|9767|"01/07/2015"|"# Alternative"|"https://i1.sndcdn.com/artworks-000406962459-1rdszx-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Pretty+Lady.m4a"|"(241, 44, 36)"|"(92, 65, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-18.json"|220
"Notice Me"|5334|"09/25/2017"|"# Alternative"|"https://i1.sndcdn.com/artworks-jZ4MhgzsCeD2-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/07+Notice+Me.m4a"|"(210, 150, 27)"|"(63, 68, 71)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-19.json"|203
"The Buzz (feat. Mataya Young Tapz)"|561|"12/12/2017"|"# Alternative"|"https://i1.sndcdn.com/artworks-X9ECgJjtm2D8-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/07+The+Buzz+(feat.+Mataya+_+Young+Tapz).m4a"|"(180, 73, 36)"|"(52, 52, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-20.json"|221
"Alive 2"|8275|"11/11/2019"|"# Alternative"|"https://i1.sndcdn.com/artworks-LIfLnVPinpp9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/08+Alive+2.m4a"|"(137, 66, 60)"|"(50, 28, 28)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-21.json"|285
"Lionhearted (feat. Urban Cone)"|4056|"08/12/2010"|"# Alternative"|"https://i1.sndcdn.com/artworks-6Ey9bVhrOQyd-0-t200x200.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Lionhearted+(feat.+Urban+Cone).m4a"|"(220, 49, 45)"|"(87, 49, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-22.json"|266
"Sleepyhead"|6557|"01/22/2018"|"# Alternative"|"https://i1.sndcdn.com/artworks-lLcfGeHyrwx7-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Sleepyhead.m4a"|"(180, 133, 89)"|"(68, 60, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-23.json"|174
"Keep It Mello (feat. Omar Linx)"|4644|"06/04/2014"|"# Alternative"|"https://i1.sndcdn.com/artworks-mJM0v8IbS9aC-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+Keep+It+Mello+(feat.+Omar+Linx).m4a"|"(42.5, 127.5, 212.5)"|"(56, 86, 98)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-24.json"|243
"Older"|6802|"05/23/2016"|"# Alternative"|"https://i1.sndcdn.com/artworks-7B9K1B0iCvNY-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+Older.m4a"|"(204, 28, 100)"|"(79, 69, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-25.json"|234
"The Drugs"|4660|"12/12/2001"|"# Alternative"|"https://i1.sndcdn.com/artworks-nCnZ2AkxjTrQ-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+The+Drugs.m4a"|"(183, 97, 65)"|"(88, 55, 42)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-26.json"|262
"Sativa"|3259|"10/10/2019"|"# Alternative"|"https://i1.sndcdn.com/artworks-0bZv0PYGWBwf-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/13+Sativa.m4a"|"(146, 180, 31)"|"(59, 52, 32)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-27.json"|241
"Ain t My Fault (R3hab Remix)"|8069|"12/12/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-rtbnf1jKMzhz-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Ain_t+My+Fault+(R3hab+Remix).mp3"|"(220, 48, 50)"|"(84, 60, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-28.json"|159
"All We Know (feat. Phoebe Ryan)"|2811|"05/23/2016"|"# Rap"|"https://i1.sndcdn.com/artworks-SDlnsWZyrio9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/All+We+Know+(feat.+Phoebe+Ryan).mp3"|"(211, 120, 44)"|"(72, 47, 75)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-29.json"|194
"Another Day In Paradise"|9321|"08/09/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-SmwyhV0qHIWE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Another+Day+In+Paradise.mp3"|"(118, 53, 202)"|"(70, 62, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-30.json"|255
"Blame (feat. Elliphant)"|81|"08/09/2005"|"# Rap"|"https://i1.sndcdn.com/artworks-000583028201-bn4fmb-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Blame+(feat.+Elliphant).mp3"|"(223, 170, 36)"|"(82, 62, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-31.json"|218
"Bones"|2439|"06/04/2014"|"# Rap"|"https://i1.sndcdn.com/artworks-000596865161-eahd9u-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Bones.mp3"|"(212, 52, 44)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-32.json"|222
"Breathe"|4865|"11/11/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-SrgiXRDU19C4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Breathe.mp3"|"(188, 92, 100)"|"(98, 60, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-33.json"|175
"Bring it Down (Dillistone Remix)"|5947|"10/10/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-000548554350-12tdb6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Bring+it+Down+(Dillistone+Remix).mp3"|"(212, 140, 126)"|"(82, 78, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-34.json"|222
"Burn Wild (Young Bombs Remix)"|1048|"08/12/2010"|"# Rap"|"https://i1.sndcdn.com/artworks-000475341159-tb7dwe-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Burn+Wild+(Young+Bombs+Remix).mp3"|"(190, 60, 47)"|"(59, 68, 82)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-35.json"|213
"Came Up (feat. Post Malone Key!)"|3272|"12/12/2001"|"# Rap"|"https://i1.sndcdn.com/artworks-000600104264-gmv51b-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Came+Up+(feat.+Post+Malone+_+Key!).mp3"|"(143, 121.5, 112)"|"(92, 86, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-36.json"|215
"Can t Hide (feat. Ashe)"|639|"12/12/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-Lo1kgdAhF1OY-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Can_t+Hide+(feat.+Ashe).mp3"|"(236, 52, 108)"|"(75, 58, 40)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-37.json"|184
"Catch Me (feat. Naaz) [Candlelight Remix]"|8479|"11/11/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-000573126128-puhbim-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Catch+Me+(feat.+Naaz)+%5BCandlelight+Remix%5D.mp3"|"(188, 113, 57)"|"(57, 53, 89)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-38.json"|135
"Collapse 2.0 (feat. Memorecks)"|655|"09/25/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000040918988-esouxl-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Collapse+2.0+(feat.+Memorecks).mp3"|"(204, 180, 148)"|"(42, 50, 79)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-39.json"|199
"Don t Let Me Down (3LAU Remix)"|927|"01/22/2018"|"# Classical"|"https://i1.sndcdn.com/artworks-000058981513-k0y8hd-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Don_t+Let+Me+Down+(3LAU+Remix).mp3"|"(64, 111, 172)"|"(50, 40, 86)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-40.json"|214
"Easy Go (feat. Delaney Jane)"|8894|"08/09/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000168832643-7s82pf-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Easy+Go+(feat.+Delaney+Jane).mp3"|"(237, 35, 130)"|"(89, 76, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-41.json"|191
"Fast Car (feat. Dakota)"|4926|"05/23/2016"|"# Classical"|"https://i1.sndcdn.com/artworks-OWKeuFYB0ezE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fast+Car+(feat.+Dakota).mp3"|"(171.5, 83.5, 142.5)"|"(84, 63, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-42.json"|212
"Feel Good (feat. Daya)"|8258|"10/10/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000034641100-evi0kr-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Feel+Good+(feat.+Daya).mp3"|"(100, 60, 196)"|"(88, 85, 58)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-43.json"|252
"Fight Song"|7996|"12/12/2001"|"# Classical"|"https://i1.sndcdn.com/artworks-000045320385-poid7d-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fight+Song.mp3"|"(192, 72, 119)"|"(74, 49, 37)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-44.json"|203
"Final Song"|4746|"12/12/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000019380068-n4ejak-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Final+Song.mp3"|"(250, 215, 40)"|"(64, 76, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-45.json"|233
